2022-05-16 03:52:31.678 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.c.RecoveryStrategy PeerSync Recovery was not successful - trying replication.
2022-05-16 03:52:31.678 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.c.RecoveryStrategy Starting Replication Recovery.
2022-05-16 03:52:31.678 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.c.RecoveryStrategy Attempting to replicate from [http://localhost:8985/solr/collection1_shard3_replica_n3/].
2022-05-16 03:52:31.819 INFO  (qtp507819576-22) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.u.p.DistributedUpdateProcessor Ignoring commit while not ACTIVE - state: BUFFERING replay: false
2022-05-16 03:52:31.820 INFO  (qtp507819576-22) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.u.p.LogUpdateProcessorFactory webapp=/solr path=/update params={update.distrib=FROMLEADER&waitSearcher=true&openSearcher=false&commit=true&softCommit=false&distrib.from=http://localhost:8985/solr/collection1_shard3_replica_n3/&commit_end_point=replicas&wt=javabin&version=2&expungeDeletes=false}{commit=} 0 25
2022-05-16 03:52:31.844 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.h.IndexFetcher Leader's generation: 1
2022-05-16 03:52:31.845 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.h.IndexFetcher Leader's version: 0
2022-05-16 03:52:31.845 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.h.IndexFetcher Follower's generation: 1
2022-05-16 03:52:31.845 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.h.IndexFetcher Follower's version: 0
2022-05-16 03:52:31.845 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.h.IndexFetcher New index in Leader. Deleting mine...
2022-05-16 03:52:31.857 INFO  (searcherExecutor-19-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.c.QuerySenderListener QuerySenderListener done.
2022-05-16 03:52:31.873 INFO  (searcherExecutor-19-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.c.SolrCore Registered new searcher autowarm time: 6 ms
2022-05-16 03:52:31.875 INFO  (recoveryExecutor-10-thread-1-processing-localhost:8986_solr collection1_shard3_replica_n8 collection1 shard3 core_node11) [c:collection1 s:shard3 r:core_node11 x:collection1_shard3_replica_n8] o.a.s.c.RecoveryStrategy No replay needed.
